instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr_hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,season_label,year_label
12817,23/06/2012,Fall,2012,6,5,0,6,0,2,0.64,0.5758,0.83,0.194,1,11,12,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12818,23/06/2012,Fall,2012,6,6,0,6,0,1,0.64,0.5758,0.83,0.0896,10,37,47,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12819,23/06/2012,Fall,2012,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642,19,59,78,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12820,23/06/2012,Fall,2012,6,8,0,6,0,1,0.68,0.6364,0.69,0.2239,34,133,167,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12821,23/06/2012,Fall,2012,6,9,0,6,0,1,0.72,0.6818,0.62,0.194,85,247,332,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12822,23/06/2012,Fall,2012,6,10,0,6,0,1,0.74,0.6818,0.55,0.194,177,317,494,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12823,23/06/2012,Fall,2012,6,11,0,6,0,1,0.76,0.6818,0.48,0.2239,167,349,516,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12824,23/06/2012,Fall,2012,6,12,0,6,0,1,0.8,0.7273,0.43,0.194,203,399,602,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12825,23/06/2012,Fall,2012,6,13,0,6,0,1,0.82,0.7273,0.34,0.194,226,338,564,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12826,23/06/2012,Fall,2012,6,14,0,6,0,1,0.78,0.6818,0.33,0.2537,238,371,609,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12827,23/06/2012,Fall,2012,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284,217,266,483,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12828,23/06/2012,Fall,2012,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985,196,317,513,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12829,23/06/2012,Fall,2012,6,17,0,6,0,1,0.82,0.7121,0.26,0.2537,214,316,530,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12830,23/06/2012,Fall,2012,6,18,0,6,0,1,0.82,0.7121,0.26,0.2985,194,287,481,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12831,23/06/2012,Fall,2012,6,19,0,6,0,1,0.8,0.697,0.27,0.194,185,240,425,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12832,23/06/2012,Fall,2012,6,20,0,6,0,1,0.78,0.6818,0.31,0.194,158,228,386,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12833,23/06/2012,Fall,2012,6,21,0,6,0,1,0.76,0.6667,0.33,0.1343,99,223,322,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12834,23/06/2012,Fall,2012,6,22,0,6,0,1,0.74,0.6515,0.37,0.1045,101,178,279,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12835,23/06/2012,Fall,2012,6,23,0,6,0,1,0.72,0.6515,0.44,0,69,156,225,540,Fall,2012,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,,
12836,24/06/2012,Fall,2012,6,0,0,0,0,1,0.7,0.6515,0.51,0,31,132,163,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12837,24/06/2012,Fall,2012,6,1,0,0,0,2,0.68,0.6364,0.54,0.0896,39,88,127,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12838,24/06/2012,Fall,2012,6,2,0,0,0,2,0.68,0.6364,0.51,0,34,80,114,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12839,24/06/2012,Fall,2012,6,3,0,0,0,2,0.66,0.6212,0.65,0.0896,19,41,60,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12840,24/06/2012,Fall,2012,6,4,0,0,0,2,0.66,0.6212,0.65,0,4,9,13,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12841,24/06/2012,Fall,2012,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343,1,7,8,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12842,24/06/2012,Fall,2012,6,6,0,0,0,1,0.64,0.6061,0.65,0.1642,6,19,25,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12843,24/06/2012,Fall,2012,6,7,0,0,0,1,0.64,0.6061,0.69,0.1045,23,48,71,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12844,24/06/2012,Fall,2012,6,8,0,0,0,1,0.7,0.6515,0.58,0,38,103,141,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12845,24/06/2012,Fall,2012,6,9,0,0,0,1,0.72,0.6667,0.51,0,63,169,232,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12846,24/06/2012,Fall,2012,6,10,0,0,0,1,0.76,0.6818,0.4,0,161,291,452,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12847,24/06/2012,Fall,2012,6,11,0,0,0,1,0.76,0.6818,0.4,0.1343,215,291,506,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12848,24/06/2012,Fall,2012,6,12,0,0,0,1,0.8,0.697,0.33,0.2239,227,329,556,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12849,24/06/2012,Fall,2012,6,13,0,0,0,1,0.8,0.697,0.33,0.2836,237,348,585,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12850,24/06/2012,Fall,2012,6,14,0,0,0,1,0.84,0.7273,0.3,0.2985,253,298,551,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12851,24/06/2012,Fall,2012,6,15,0,0,0,1,0.86,0.7424,0.28,0.2239,197,290,487,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12852,24/06/2012,Fall,2012,6,16,0,0,0,1,0.84,0.7273,0.3,0.2537,181,280,461,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12853,24/06/2012,Fall,2012,6,17,0,0,0,1,0.84,0.7273,0.32,0.2537,203,329,532,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12854,24/06/2012,Fall,2012,6,18,0,0,0,1,0.82,0.7273,0.34,0.2537,186,348,534,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12855,24/06/2012,Fall,2012,6,19,0,0,0,1,0.8,0.7121,0.38,0.2985,176,247,423,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12856,24/06/2012,Fall,2012,6,20,0,0,0,1,0.78,0.697,0.46,0.2537,108,224,332,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12857,24/06/2012,Fall,2012,6,21,0,0,0,1,0.76,0.697,0.55,0.2239,76,177,253,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12858,24/06/2012,Fall,2012,6,22,0,0,0,1,0.74,0.6818,0.55,0.1045,53,125,178,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12859,24/06/2012,Fall,2012,6,23,0,0,0,1,0.74,0.6818,0.58,0.1045,20,67,87,541,Fall,2012,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,,
12860,25/06/2012,Fall,2012,6,0,0,1,1,1,0.72,0.6818,0.62,0.2537,31,37,68,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12861,25/06/2012,Fall,2012,6,1,0,1,1,1,0.7,0.6515,0.65,0.2239,11,20,31,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12862,25/06/2012,Fall,2012,6,2,0,1,1,1,0.7,0.6515,0.7,0.2239,4,10,14,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12863,25/06/2012,Fall,2012,6,3,0,1,1,1,0.68,0.6364,0.69,0.2537,1,4,5,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12864,25/06/2012,Fall,2012,6,4,0,1,1,1,0.66,0.6061,0.78,0.2537,0,4,4,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12865,25/06/2012,Fall,2012,6,5,0,1,1,1,0.66,0.6212,0.74,0.1642,1,42,43,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12866,25/06/2012,Fall,2012,6,6,0,1,1,1,0.64,0.5909,0.78,0.1642,11,147,158,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12867,25/06/2012,Fall,2012,6,7,0,1,1,1,0.66,0.6212,0.74,0.2239,30,455,485,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12868,25/06/2012,Fall,2012,6,8,0,1,1,1,0.66,0.6212,0.69,0.194,53,555,608,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12869,25/06/2012,Fall,2012,6,9,0,1,1,1,0.7,0.6515,0.65,0.194,37,231,268,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12870,25/06/2012,Fall,2012,6,10,0,1,1,1,0.76,0.697,0.55,0.1642,58,126,184,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12871,25/06/2012,Fall,2012,6,11,0,1,1,1,0.8,0.7273,0.43,0.3284,54,127,181,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12872,25/06/2012,Fall,2012,6,12,0,1,1,2,0.76,0.6818,0.45,0.2985,74,196,270,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12873,25/06/2012,Fall,2012,6,13,0,1,1,1,0.72,0.6667,0.51,0.2985,79,181,260,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12874,25/06/2012,Fall,2012,6,14,0,1,1,1,0.78,0.697,0.43,0.2537,90,161,251,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12875,25/06/2012,Fall,2012,6,15,0,1,1,1,0.78,0.6818,0.38,0.4627,65,168,233,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12876,25/06/2012,Fall,2012,6,16,0,1,1,1,0.8,0.697,0.31,0.3881,104,310,414,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12877,25/06/2012,Fall,2012,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,76,757,833,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12878,25/06/2012,Fall,2012,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,100,691,791,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12879,25/06/2012,Fall,2012,6,19,0,1,1,1,0.74,0.6515,0.27,0.4627,74,508,582,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12880,25/06/2012,Fall,2012,6,20,0,1,1,1,0.72,0.6515,0.3,0.4478,100,375,475,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12881,25/06/2012,Fall,2012,6,21,0,1,1,1,0.68,0.6212,0.3,0.3284,50,281,331,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12882,25/06/2012,Fall,2012,6,22,0,1,1,1,0.66,0.6212,0.29,0.3881,21,166,187,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12883,25/06/2012,Fall,2012,6,23,0,1,1,1,0.64,0.6212,0.33,0.3284,15,88,103,542,Fall,2012,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,,
12884,26/06/2012,Fall,2012,6,0,0,2,1,1,0.62,0.6212,0.33,0.3284,8,29,37,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12885,26/06/2012,Fall,2012,6,1,0,2,1,1,0.6,0.6212,0.35,0.3881,11,19,30,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12886,26/06/2012,Fall,2012,6,2,0,2,1,1,0.56,0.5303,0.43,0.2836,2,7,9,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12887,26/06/2012,Fall,2012,6,3,0,2,1,1,0.54,0.5152,0.45,0.2836,2,7,9,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12888,26/06/2012,Fall,2012,6,4,0,2,1,1,0.54,0.5152,0.45,0.2985,1,9,10,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12889,26/06/2012,Fall,2012,6,5,0,2,1,1,0.52,0.5,0.48,0.3881,3,36,39,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12890,26/06/2012,Fall,2012,6,6,0,2,1,1,0.52,0.5,0.52,0.2985,12,176,188,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12891,26/06/2012,Fall,2012,6,7,0,2,1,1,0.52,0.5,0.52,0.3582,21,531,552,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12892,26/06/2012,Fall,2012,6,8,0,2,1,1,0.56,0.5303,0.49,0.3284,34,622,656,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12893,26/06/2012,Fall,2012,6,9,0,2,1,1,0.58,0.5455,0.46,0.4179,30,298,328,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12894,26/06/2012,Fall,2012,6,10,0,2,1,1,0.62,0.6212,0.41,0.3582,37,153,190,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12895,26/06/2012,Fall,2012,6,11,0,2,1,1,0.64,0.6212,0.36,0.4179,46,189,235,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12896,26/06/2012,Fall,2012,6,12,0,2,1,1,0.66,0.6212,0.34,0.4478,80,228,308,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12897,26/06/2012,Fall,2012,6,13,0,2,1,1,0.7,0.6364,0.3,0.4627,74,232,306,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12898,26/06/2012,Fall,2012,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,81,186,267,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12899,26/06/2012,Fall,2012,6,15,0,2,1,1,0.72,0.6515,0.28,0.4627,88,229,317,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12900,26/06/2012,Fall,2012,6,16,0,2,1,1,0.72,0.6364,0.26,0.4925,67,349,416,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12901,26/06/2012,Fall,2012,6,17,0,2,1,1,0.72,0.6515,0.28,0.4179,104,796,900,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12902,26/06/2012,Fall,2012,6,18,0,2,1,1,0.72,0.6515,0.28,0.3582,105,719,824,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12903,26/06/2012,Fall,2012,6,19,0,2,1,1,0.72,0.6515,0.28,0.2239,83,529,612,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12904,26/06/2012,Fall,2012,6,20,0,2,1,1,0.7,0.6364,0.3,0.2836,88,417,505,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12905,26/06/2012,Fall,2012,6,21,0,2,1,1,0.68,0.6364,0.34,0.194,61,267,328,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12906,26/06/2012,Fall,2012,6,22,0,2,1,1,0.66,0.6212,0.34,0.2537,26,219,245,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12907,26/06/2012,Fall,2012,6,23,0,2,1,1,0.62,0.6212,0.41,0.1343,13,118,131,543,Fall,2012,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,,
12908,27/06/2012,Fall,2012,6,0,0,3,1,1,0.62,0.6212,0.41,0.194,15,39,54,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12909,27/06/2012,Fall,2012,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642,5,18,23,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12910,27/06/2012,Fall,2012,6,2,0,3,1,1,0.56,0.5303,0.49,0.1343,2,12,14,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12911,27/06/2012,Fall,2012,6,3,0,3,1,1,0.58,0.5455,0.46,0.0896,1,7,8,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12912,27/06/2012,Fall,2012,6,4,0,3,1,1,0.6,0.6212,0.4,0.2537,0,11,11,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12913,27/06/2012,Fall,2012,6,5,0,3,1,1,0.6,0.6212,0.43,0.2836,2,34,36,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12914,27/06/2012,Fall,2012,6,6,0,3,1,1,0.58,0.5455,0.46,0.2836,7,193,200,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12915,27/06/2012,Fall,2012,6,7,0,3,1,1,0.6,0.6212,0.43,0.3582,29,498,527,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12916,27/06/2012,Fall,2012,6,8,0,3,1,1,0.62,0.6212,0.43,0.3284,49,638,687,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12917,27/06/2012,Fall,2012,6,9,0,3,1,1,0.66,0.6212,0.41,0.3582,29,253,282,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12918,27/06/2012,Fall,2012,6,10,0,3,1,1,0.7,0.6364,0.37,0.2537,34,138,172,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12919,27/06/2012,Fall,2012,6,11,0,3,1,1,0.74,0.6515,0.3,0.3284,64,145,209,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12920,27/06/2012,Fall,2012,6,12,0,3,1,1,0.76,0.6667,0.29,0.2985,77,245,322,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12921,27/06/2012,Fall,2012,6,13,0,3,1,1,0.8,0.697,0.27,0.3284,77,244,321,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12922,27/06/2012,Fall,2012,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,78,192,270,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12923,27/06/2012,Fall,2012,6,15,0,3,1,1,0.8,0.697,0.26,0.4627,61,188,249,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12924,27/06/2012,Fall,2012,6,16,0,3,1,1,0.82,0.697,0.24,0.4478,55,337,392,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12925,27/06/2012,Fall,2012,6,17,0,3,1,1,0.82,0.697,0.24,0.3881,113,730,843,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12926,27/06/2012,Fall,2012,6,18,0,3,1,1,0.8,0.697,0.27,0.3284,85,719,804,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12927,27/06/2012,Fall,2012,6,19,0,3,1,1,0.78,0.6818,0.29,0.3284,101,542,643,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12928,27/06/2012,Fall,2012,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,76,369,445,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12929,27/06/2012,Fall,2012,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343,54,313,367,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12930,27/06/2012,Fall,2012,6,22,0,3,1,1,0.72,0.6515,0.39,0.0896,52,245,297,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12931,27/06/2012,Fall,2012,6,23,0,3,1,1,0.68,0.6364,0.47,0.1343,11,148,159,544,Fall,2012,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,,
12932,28/06/2012,Fall,2012,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,2,52,54,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12933,28/06/2012,Fall,2012,6,1,0,4,1,1,0.66,0.6212,0.54,0,11,14,25,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12934,28/06/2012,Fall,2012,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,1,12,13,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12935,28/06/2012,Fall,2012,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,1,6,7,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12936,28/06/2012,Fall,2012,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,0,11,11,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12937,28/06/2012,Fall,2012,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,8,39,47,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12938,28/06/2012,Fall,2012,6,6,0,4,1,1,0.62,0.6212,0.57,0.0896,8,185,193,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12939,28/06/2012,Fall,2012,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,24,484,508,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12940,28/06/2012,Fall,2012,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,40,577,617,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12941,28/06/2012,Fall,2012,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,33,318,351,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12942,28/06/2012,Fall,2012,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,40,144,184,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12943,28/06/2012,Fall,2012,6,11,0,4,1,1,0.8,0.697,0.31,0.194,41,170,211,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12944,28/06/2012,Fall,2012,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,49,227,276,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12945,28/06/2012,Fall,2012,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,31,205,236,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12946,28/06/2012,Fall,2012,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,66,188,254,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12947,28/06/2012,Fall,2012,6,15,0,4,1,1,0.86,0.7273,0.25,0.3284,24,195,219,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12948,28/06/2012,Fall,2012,6,16,0,4,1,1,0.88,0.7424,0.23,0.194,56,331,387,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12949,28/06/2012,Fall,2012,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,71,634,705,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12950,28/06/2012,Fall,2012,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,100,597,697,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
